# number of datapoints = 159503617
# histMin     = -5 degrees
# histMax     = 5 degrees
# histDelta   = 0.01 degrees
# column    content
#    0      Middle of interval [i*dx+histMin,(i+1)*dx+histMin] (0 <= i <= (histMax-histMin)//dx)
#    1      counts in that interval
-2.495	0
-2.485	0
-2.475	0
-2.465	0
-2.455	0
-2.445	0
-2.435	0
-2.425	0
-2.415	0
-2.405	0
-2.395	0
-2.385	0
-2.375	0
-2.365	0
-2.355	0
-2.345	0
-2.335	0
-2.325	0
-2.315	0
-2.305	0
-2.295	0
-2.285	0
-2.275	0
-2.265	0
-2.255	0
-2.245	0
-2.235	0
-2.225	0
-2.215	0
-2.205	0
-2.195	0
-2.185	0
-2.175	0
-2.165	0
-2.155	0
-2.145	0
-2.135	0
-2.125	0
-2.115	0
-2.105	0
-2.095	0
-2.085	0
-2.075	0
-2.065	0
-2.055	0
-2.045	0
-2.035	0
-2.025	0
-2.015	0
-2.005	0
-1.995	0
-1.985	0
-1.975	0
-1.965	0
-1.955	0
-1.945	0
-1.935	0
-1.925	0
-1.915	0
-1.905	0
-1.895	0
-1.885	0
-1.875	0
-1.865	0
-1.855	0
-1.845	0
-1.835	0
-1.825	0
-1.815	0
-1.805	0
-1.795	0
-1.785	0
-1.775	0
-1.765	0
-1.755	0
-1.745	0
-1.735	0
-1.725	0
-1.715	0
-1.705	0
-1.695	0
-1.685	10
-1.675	115
-1.665	222
-1.655	396
-1.645	608
-1.635	832
-1.625	1010
-1.615	1382
-1.605	1849
-1.595	2408
-1.585	3050
-1.575	3876
-1.565	4890
-1.555	6044
-1.545	7519
-1.535	8679
-1.525	10438
-1.515	12322
-1.505	15296
-1.495	18300
-1.485	21834
-1.475	26180
-1.465	31626
-1.455	37668
-1.445	45661
-1.435	54544
-1.425	64482
-1.415	76739
-1.405	90620
-1.395	107230
-1.385	127934
-1.375	149119
-1.365	170098
-1.355	195736
-1.345	224313
-1.335	256619
-1.325	290762
-1.315	328605
-1.305	368654
-1.295	415494
-1.285	463641
-1.275	512281
-1.265	563807
-1.255	610808
-1.245	658017
-1.235	700963
-1.225	743029
-1.215	791897
-1.205	842333
-1.195	892532
-1.185	945448
-1.175	999632
-1.165	1057232
-1.155	1111242
-1.145	1166402
-1.135	1217933
-1.125	1262417
-1.115	1303109
-1.105	1346637
-1.095	1381478
-1.085	1406517
-1.075	1423908
-1.065	1438317
-1.055	1448001
-1.045	1457792
-1.035	1466581
-1.025	1473376
-1.015	1477981
-1.005	1480969
-0.995	1478468
-0.985	1472645
-0.975	1464438
-0.965	1457313
-0.955	1455480
-0.945	1449884
-0.935	1445029
-0.925	1436466
-0.915	1422800
-0.905	1404917
-0.895	1385111
-0.885	1357121
-0.875	1324996
-0.865	1289579
-0.855	1255561
-0.845	1219665
-0.835	1184431
-0.825	1143466
-0.815	1104850
-0.805	1067934
-0.795	1032321
-0.785	998203
-0.775	963826
-0.765	928349
-0.755	891376
-0.745	856818
-0.735	821814
-0.725	791372
-0.715	767026
-0.705	743242
-0.695	718930
-0.685	696646
-0.675	672044
-0.665	647569
-0.655	621244
-0.645	594247
-0.635	569360
-0.625	545116
-0.615	522095
-0.605	498375
-0.595	474006
-0.585	449631
-0.575	428374
-0.565	408048
-0.555	389406
-0.545	369393
-0.535	351580
-0.525	335671
-0.515	320554
-0.505	304220
-0.495	288720
-0.485	276265
-0.475	263993
-0.465	254044
-0.455	243685
-0.445	233740
-0.435	225267
-0.425	217338
-0.415	207135
-0.405	198294
-0.395	189565
-0.385	182039
-0.375	175185
-0.365	168513
-0.355	161982
-0.345	157376
-0.335	149133
-0.325	143901
-0.315	138470
-0.305	134677
-0.295	129524
-0.285	126302
-0.275	121685
-0.265	118262
-0.255	114793
-0.245	111721
-0.235	108306
-0.225	104836
-0.215	101717
-0.205	99663
-0.195	97447
-0.185	95000
-0.175	93642
-0.165	91469
-0.155	89452
-0.145	88004
-0.135	86897
-0.125	85135
-0.115	84769
-0.105	83058
-0.095	81995
-0.085	81182
-0.075	79583
-0.065	78908
-0.055	78415
-0.045	78036
-0.035	77566
-0.024999999999999	78496
-0.015	76728
-0.0049999999999999	76369
0.0049999999999999	76608
0.015	76987
0.025	77560
0.035	77218
0.045	77784
0.055	78846
0.065	79249
0.075	79332
0.085	80351
0.095	80810
0.105	81910
0.115	82607
0.125	83654
0.135	84928
0.145	87023
0.155	88199
0.165	89956
0.175	91928
0.185	93881
0.195	95482
0.205	97286
0.215	99132
0.225	101619
0.235	104049
0.245	106819
0.255	109735
0.265	113039
0.275	115539
0.285	118699
0.295	122195
0.305	126783
0.315	131590
0.325	134824
0.335	139300
0.345	144150
0.355	149657
0.365	154931
0.375	159954
0.385	166307
0.395	172798
0.405	179727
0.415	187204
0.425	193622
0.435	199762
0.445	205491
0.455	211587
0.465	219565
0.475	227549
0.485	236523
0.495	247012
0.505	257263
0.515	269021
0.525	280624
0.535	290454
0.545	302828
0.555	316336
0.565	326938
0.575	339861
0.585	354193
0.595	370000
0.605	387531
0.615	400852
0.625	417353
0.635	434659
0.645	451792
0.655	471562
0.665	490915
0.675	511619
0.685	535961
0.695	559533
0.705	583526
0.715	608868
0.725	635459
0.735	667090
0.745	697004
0.755	730017
0.765	764727
0.775	799813
0.785	836055
0.795	870207
0.805	904225
0.815	934564
0.825	964330
0.835	988800
0.845	1009514
0.855	1034223
0.865	1052720
0.875	1073600
0.885	1096242
0.895	1115535
0.905	1137706
0.915	1161160
0.925	1182478
0.935	1199613
0.945	1216339
0.955	1229426
0.965	1234823
0.975	1233657
0.985	1233445
0.995	1232174
1.005	1232138
1.015	1234325
1.025	1238299
1.035	1235807
1.045	1231233
1.055	1217864
1.065	1192779
1.075	1166964
1.085	1147498
1.095	1121304
1.105	1088843
1.115	1058850
1.125	1029721
1.135	1003224
1.145	966622
1.155	933490
1.165	893176
1.175	844159
1.185	788762
1.195	736563
1.205	688623
1.215	638549
1.225	590814
1.235	542344
1.245	497423
1.255	462555
1.265	429376
1.275	394197
1.285	361443
1.295	331654
1.305	303461
1.315	274002
1.325	245121
1.335	222385
1.345	199139
1.355	176465
1.365	155863
1.375	136897
1.385	118851
1.395	103025
1.405	87972
1.415	76163
1.425	65486
1.435	55595
1.445	46908
1.455	38490
1.465	31591
1.475	26065
1.485	21804
1.495	18039
1.505	15055
1.515	12012
1.525	10316
1.535	8548
1.545	7069
1.555	5960
1.565	4928
1.575	3809
1.585	2890
1.595	2067
1.605	1602
1.615	1374
1.625	1022
1.635	748
1.645	499
1.655	323
1.665	211
1.675	100
1.685	29
1.695	3
1.705	0
1.715	0
1.725	0
1.735	0
1.745	0
1.755	0
1.765	0
1.775	0
1.785	0
1.795	0
1.805	0
1.815	0
1.825	0
1.835	0
1.845	0
1.855	0
1.865	0
1.875	0
1.885	0
1.895	0
1.905	0
1.915	0
1.925	0
1.935	0
1.945	0
1.955	0
1.965	0
1.975	0
1.985	0
1.995	0
2.005	0
2.015	0
2.025	0
2.035	0
2.045	0
2.055	0
2.065	0
2.075	0
2.085	0
2.095	0
2.105	0
2.115	0
2.125	0
2.135	0
2.145	0
2.155	0
2.165	0
2.175	0
2.185	0
2.195	0
2.205	0
2.215	0
2.225	0
2.235	0
2.245	0
2.255	0
2.265	0
2.275	0
2.285	0
2.295	0
2.305	0
2.315	0
2.325	0
2.335	0
2.345	0
2.355	0
2.365	0
2.375	0
2.385	0
2.395	0
2.405	0
2.415	0
2.425	0
2.435	0
2.445	0
2.455	0
2.465	0
2.475	0
2.485	0
2.495	0
2.505	0
2.515	0
2.525	0
2.535	0
2.545	0
2.555	0
2.565	0
2.575	0
2.585	0
2.595	0
2.605	0
2.615	0
2.625	0
2.635	0
2.645	0
2.655	0
2.665	0
2.675	0
2.685	0
2.695	0
2.705	0
2.715	0
2.725	0
2.735	0
2.745	0
2.755	0
2.765	0
2.775	0
2.785	0
2.795	0
2.805	0
2.815	0
2.825	0
2.835	0
2.845	0
2.855	0
2.865	0
2.875	0
2.885	0
2.895	0
2.905	0
2.915	0
2.925	0
2.935	0
2.945	0
2.955	0
2.965	0
2.975	0
2.985	0
2.995	0
3.005	0
3.015	0
3.025	0
3.035	0
3.045	0
3.055	0
3.065	0
3.075	0
3.085	0
3.095	0
3.105	0
3.115	0
3.125	0
3.135	0
3.145	0
3.155	0
3.165	0
3.175	0
3.185	0
3.195	0
3.205	0
3.215	0
3.225	0
3.235	0
3.245	0
3.255	0
3.265	0
3.275	0
3.285	0
3.295	0
3.305	0
3.315	0
3.325	0
3.335	0
3.345	0
3.355	0
3.365	0
3.375	0
3.385	0
3.395	0
3.405	0
3.415	0
3.425	0
3.435	0
3.445	0
3.455	0
3.465	0
3.475	0
3.485	0
3.495	0
3.505	0
3.515	0
3.525	0
3.535	0
3.545	0
3.555	0
3.565	0
3.575	0
3.585	0
3.595	0
3.605	0
3.615	0
3.625	0
3.635	0
3.645	0
3.655	0
3.665	0
3.675	0
3.685	0
3.695	0
3.705	0
3.715	0
3.725	0
3.735	0
3.745	0
3.755	0
3.765	0
3.775	0
3.785	0
3.795	0
3.805	0
3.815	0
3.825	0
3.835	0
3.845	0
3.855	0
3.865	0
3.875	0
3.885	0
3.895	0
3.905	0
3.915	0
3.925	0
3.935	0
3.945	0
3.955	0
3.965	0
3.975	0
3.985	0
3.995	0
4.005	0
4.015	0
4.025	0
4.035	0
4.045	0
4.055	0
4.065	0
4.075	0
4.085	0
4.095	0
4.105	0
4.115	0
4.125	0
4.135	0
4.145	0
4.155	0
4.165	0
4.175	0
4.185	0
4.195	0
4.205	0
4.215	0
4.225	0
4.235	0
4.245	0
4.255	0
4.265	0
4.275	0
4.285	0
4.295	0
4.305	0
4.315	0
4.325	0
4.335	0
4.345	0
4.355	0
4.365	0
4.375	0
4.385	0
4.395	0
4.405	0
4.415	0
4.425	0
4.435	0
4.445	0
4.455	0
4.465	0
4.475	0
4.485	0
4.495	0
4.505	0
4.515	0
4.525	0
4.535	0
4.545	0
4.555	0
4.565	0
4.575	0
4.585	0
4.595	0
4.605	0
4.615	0
4.625	0
4.635	0
4.645	0
4.655	0
4.665	0
4.675	0
4.685	0
4.695	0
4.705	0
4.715	0
4.725	0
4.735	0
4.745	0
4.755	0
4.765	0
4.775	0
4.785	0
4.795	0
4.805	0
4.815	0
4.825	0
4.835	0
4.845	0
4.855	0
4.865	0
4.875	0
4.885	0
4.895	0
4.905	0
4.915	0
4.925	0
4.935	0
4.945	0
4.955	0
4.965	0
4.975	0
4.985	0
4.995	0
5.005	0
